date,garch_resids
2008-01-07,-1.5559701120762783
2008-01-08,-1.6579632677734697
2008-01-09,-1.589887746041914
2008-01-10,0.337216692491662
2008-01-11,-0.5071718680583037
2008-01-14,-1.5425350748228361
2008-01-15,0.474958794545822
2008-01-16,0.18847439535565647
2008-01-17,0.28677983071520163
2008-01-18,-1.8701782651550327
2008-01-21,3.544709597793677
2008-01-22,3.823016405805047
2008-01-23,-0.7105608140098592
2008-01-24,-1.3263044294587742
2008-01-25,-0.43059434058240686
2008-01-28,-0.9397206107048985
2008-01-29,-0.6663417248111649
2008-01-30,-2.2506281248066404
2008-01-31,-0.4525970081423081
2008-02-01,-0.05063525349707909
2008-02-05,2.7961210640441476
2008-02-06,-2.3177765894920497
2008-02-07,-1.9142379443928426
2008-02-08,-2.0933991918000245
2008-02-11,-0.21024782694646893
2008-02-12,-2.092947960631893
2008-02-13,-0.6530393225742745
2008-02-14,-1.365635532006876
2008-02-15,-0.6686554522283235
2008-02-18,-0.4308569574362886
2008-02-19,-0.8469000453755264
2008-02-20,-0.7015137740429254
2008-02-21,-1.4411091559621494
2008-02-22,-1.2162151533607006
2008-02-25,-0.27635828186070643
2008-02-26,-0.8551371930724081
2008-02-27,-0.9859952690554752
2008-02-28,-0.48667754406462804
2008-02-29,2.548056060671911
2008-03-03,0.32464825928352203
2008-03-04,-0.8561222032178675
2008-03-05,-1.7928208754881627
2008-03-06,0.11732764382900096
2008-03-07,-1.6530686801335432
2008-03-10,-0.40342431441922444
2008-03-11,2.610451462108652
2008-03-12,-0.8328912348746624
2008-03-13,-0.2653207096711059
2008-03-14,0.6644537353108391
2008-03-18,-0.07325011729121766
2008-03-19,-0.09460063962118892
2008-03-24,0.23463236860908765
2008-03-25,-0.7130988342684443
2008-03-26,-1.487114914660442
2008-03-27,-1.340727936865874
2008-03-28,-1.2039133963476616
2008-03-31,1.164450814742342
2008-04-01,1.1488912696618703
2008-04-02,-0.19819297073258024
2008-04-03,-0.6397074548653425
2008-04-04,-0.8356615419447972
2008-04-07,-0.7708814859509012
2008-04-08,-1.2648075967246037
2008-04-09,-0.24818324684219517
2008-04-10,-0.46355157085601695
2008-04-11,-0.033734810562393136
2008-04-14,-0.946630674772708
2008-04-15,-0.610111150559477
2008-04-16,0.4734915621825475
2008-04-17,-0.6048471808395535
2008-04-18,-1.0475324925078275
2008-04-21,-0.14814934930695944
2008-04-22,-0.7793841981494178
2008-04-23,-0.40389664963312644
2008-04-24,-0.696008391692616
2008-04-25,1.3800005903166837
2008-04-28,-0.1292396213927447
2008-04-29,-0.15234611437737922
2008-04-30,-1.180481119765368
2008-05-02,-0.3668593842487766
2008-05-05,0.06036661970516999
2008-05-06,-0.3999897553214218
2008-05-07,0.44021148512896024
2008-05-08,-1.1459676471010163
2008-05-09,-0.8873141603040593
2008-05-12,-1.010934705256714
2008-05-13,-0.2896186173922426
2008-05-14,0.31373335215515286
2008-05-15,-0.477840689740225
2008-05-16,-0.7647089459961154
2008-05-19,0.01165705569675779
2008-05-20,-0.00016056974895384268
2008-05-21,0.2636975520367133
2008-05-22,-0.5777535632339341
2008-05-23,-0.3769653886829092
2008-05-26,-0.17223652964041114
2008-05-27,-0.7119572639140217
2008-05-28,-0.22076307572439235
2008-05-29,-0.3648152974331875
2008-05-30,-0.49203336987504476
2008-06-02,0.26008363355420205
2008-06-03,-0.5127378015822167
2008-06-04,-0.7583908731135004
2008-06-05,0.004930839825188604
2008-06-06,1.0693089669623603
2008-06-09,-0.47064785667300413
2008-06-10,-0.943905513336053
2008-06-11,0.4826915170874002
2008-06-12,-0.9194909844605299
2008-06-13,-0.8292140692296142
2008-06-16,-0.8382262741665008
2008-06-17,0.4235365171437553
2008-06-18,-0.1377122149142216
2008-06-19,-0.28605593908556215
2008-06-20,0.06391047187339072
2008-06-23,-0.9344646704553115
2008-06-24,-0.47631596604413473
2008-06-25,-0.09023294160579387
2008-06-26,0.3161732961937791
2008-06-27,-0.6935121364295516
2008-06-30,-0.7637520306693135
2008-07-01,-0.39522973282513774
2008-07-02,0.8220081594899173
2008-07-03,-0.5256693504296102
2008-07-04,-0.7303150578245479
2008-07-07,-0.9554833978372002
2008-07-08,-0.530054179026205
2008-07-09,0.6070756316830621
2008-07-10,-0.48836627235068897
2008-07-11,-0.23686740484019753
2008-07-14,-0.8547971961097787
2008-07-15,-0.8371244418899404
2008-07-16,0.828704059447608
2008-07-17,-0.3335495600574998
2008-07-18,-0.8049127944649301
2008-07-21,-0.35610911976518245
2008-07-22,0.403180143499803
2008-07-23,-0.8111463757917716
2008-07-24,1.8052425187886758
2008-07-25,-0.4661099474809052
2008-07-28,0.03241582434147494
2008-07-29,0.8476393619597684
2008-07-30,-0.9589091475158171
2008-07-31,-1.2492148547408501
2008-08-01,0.7460024638350558
2008-08-04,0.23970272881934584
2008-08-05,0.5008506674191577
2008-08-06,-0.27740759545781923
2008-08-07,0.02688948018628068
2008-08-08,-0.7908929938659583
2008-08-11,-0.6013086223353379
2008-08-12,-0.23133863501240093
2008-08-13,-0.3948552766081066
2008-08-14,-0.02062897171093403
2008-08-15,-1.0223120200341422
2008-08-18,0.8925843496915984
2008-08-19,-1.3439244732347158
2008-08-20,-0.860368280903965
2008-08-21,-0.008092233676689986
2008-08-22,0.020619785660834777
2008-08-25,0.5506711185312119
2008-08-26,-0.1857659641372662
2008-08-27,-1.1142599252686045
2008-08-28,-0.20615672976825605
2008-08-29,-0.6367231879741242
2008-09-01,-0.7499285036709562
2008-09-02,-0.9294838926303959
2008-09-03,-0.9593085331714224
