date,arima_resids
2008-01-07,-0.6022566887432745
2008-01-08,0.4325166429438809
2008-01-09,0.4252108779118302
2008-01-10,2.2798828247088565
2008-01-11,-1.3673446692370916
2008-01-14,-0.32542723052255695
2008-01-15,-2.2797085198469347
2008-01-16,-2.0980947789556836
2008-01-17,-2.264921089387606
2008-01-18,0.190459166496737
2008-01-21,-5.531091981158909
2008-01-22,6.524906702867561
2008-01-23,1.900999138603865
2008-01-24,1.190396724829057
2008-01-25,-1.994448238385793
2008-01-28,1.4958730275459686
2008-01-29,1.680925272386169
2008-01-30,-0.011890374899081735
2008-01-31,1.7277935429351743
2008-02-01,2.051581061505381
2008-02-05,-4.823564076441578
2008-02-06,-0.24793744160138687
2008-02-07,0.5590885798293144
2008-02-08,0.2897002121343917
2008-02-11,2.0860633226453373
2008-02-12,0.12097619855229169
2008-02-13,1.4806456740588558
2008-02-14,-0.691504864269632
2008-02-15,-1.328622962930126
2008-02-18,1.5483218162257728
2008-02-19,-1.061879607754257
2008-02-20,1.1749818051331573
2008-02-21,0.36876000593988323
2008-02-22,0.5292902372223907
2008-02-25,1.4073816159816843
2008-02-26,0.7698603359122203
2008-02-27,0.5821542817061598
2008-02-28,-1.0268220044695298
2008-02-29,-4.051228364510351
2008-03-03,2.3382096061657975
2008-03-04,-1.086530217023629
2008-03-05,0.11724819809248999
2008-03-06,-1.9590418903137063
2008-03-07,-0.2469561215884042
2008-03-10,-1.4306124806736875
2008-03-11,4.446548440447451
2008-03-12,-0.9437554912363311
2008-03-13,1.4788245230173303
2008-03-14,-2.34749664987568
2008-03-18,1.7407811598328493
2008-03-19,-1.6557912033210442
2008-03-24,2.0167854592999745
2008-03-25,1.00701734849018
2008-03-26,0.1724837044221772
2008-03-27,-0.26044613570359587
2008-03-28,0.34376856483557816
2008-03-31,2.6582286987171244
2008-04-01,2.5935308281614056
2008-04-02,-1.199260343477171
2008-04-03,0.7717503569729445
2008-04-04,-0.5276074494371841
2008-04-07,0.5584290586913454
2008-04-08,-0.019580128460994217
2008-04-09,-0.9930278443272655
2008-04-10,0.7841070968058972
2008-04-11,-1.1725313577956697
2008-04-14,-0.28770816399816823
2008-04-15,0.5872294637519815
2008-04-16,1.6314344127117408
2008-04-17,-0.5164785813143169
2008-04-18,0.051958383390449114
2008-04-21,0.9159422698026276
2008-04-22,-0.25127000410698486
2008-04-23,-0.5980840359441686
2008-04-24,-0.2964429442808836
2008-04-25,-2.3471168129542974
2008-04-28,-1.1089351626088373
2008-04-29,-1.1040814603086702
2008-04-30,0.0921188866696454
2008-05-02,0.8630389716076436
2008-05-05,1.2496774089338913
2008-05-06,0.7508310534747764
2008-05-07,-1.5537129370136071
2008-05-08,0.05722409086921232
2008-05-09,-0.27607510681200154
2008-05-12,-0.11834452022405628
2008-05-13,0.8037464734982791
2008-05-14,1.3722890126011578
2008-05-15,0.5480668394444166
2008-05-16,-0.22914655869996636
2008-05-19,0.977937064300427
2008-05-20,-0.9370820343571395
2008-05-21,-1.2283083831974295
2008-05-22,0.4486829378654633
2008-05-23,-0.6173423357026309
2008-05-26,0.814450455681559
2008-05-27,0.24461169874623323
2008-05-28,0.7066871087937798
2008-05-29,0.5350853637763109
2008-05-30,0.38144329332396865
2008-06-02,-1.1082614290840453
2008-06-03,-0.3954238761426865
2008-06-04,-0.1332684693240438
2008-06-05,0.8715833538783357
2008-06-06,-1.9113698474411578
2008-06-09,-0.5796655933067996
2008-06-10,-0.09256096836551819
2008-06-11,-1.486989304662778
2008-06-12,0.1802176552184065
2008-06-13,-0.23510100714201343
2008-06-16,-0.19538402777499186
2008-06-17,-1.4268576739558725
2008-06-18,-0.9516621070329023
2008-06-19,0.8181738688136875
2008-06-20,-1.1328730418842525
2008-06-23,-0.17159717583048462
2008-06-24,-0.5956955628448668
2008-06-25,0.9676682699785388
2008-06-26,-1.3409588403780148
2008-06-27,0.4013968946054547
2008-06-30,0.2960348563036064
2008-07-01,-0.6309144017716761
2008-07-02,-1.8394284261272986
2008-07-03,-0.6461452784400024
2008-07-04,-0.4246841681878166
2008-07-07,0.17129114650416
2008-07-08,0.5601667122180132
2008-07-09,-1.6624540156366052
2008-07-10,-0.6831428554466612
2008-07-11,-0.920370791508951
2008-07-14,-0.3086413537443988
2008-07-15,-0.29320250593816155
2008-07-16,1.9269688523209538
2008-07-17,0.7312434083059927
2008-07-18,-0.22625354178558155
2008-07-21,-0.645651726479457
2008-07-22,-1.398959749948503
2008-07-23,0.26746858186150746
2008-07-24,-2.8493918117888484
2008-07-25,0.9433335336439086
2008-07-28,-1.3938692619333892
2008-07-29,2.247690255094703
2008-07-30,0.39519109045471623
2008-07-31,0.058875543778924566
2008-08-01,-2.009917382769899
2008-08-04,-1.6439655806646414
2008-08-05,1.9705550125094007
2008-08-06,1.142972734818315
2008-08-07,-1.3989939016536113
2008-08-08,0.6193588886809209
2008-08-11,-0.7607202166514782
2008-08-12,-1.1101528280423878
2008-08-13,0.956367003648495
2008-08-14,1.285014228961856
2008-08-15,0.23995883699168274
2008-08-18,-2.112604960817599
2008-08-19,-0.04216108210197689
2008-08-20,0.4784098322941688
2008-08-21,-1.2853374623645664
2008-08-22,1.346641590188824
2008-08-25,-1.832535913216482
2008-08-26,-1.2046815000948286
2008-08-27,0.2913250980540738
2008-08-28,1.1512780729663774
2008-08-29,-0.6750437954668342
2008-09-01,0.538679729729985
2008-09-02,0.3158795247246715
2008-09-03,-0.24452873713443068
2008-09-04,-1.2011256270129778
2008-09-05,-0.8861173253082555
2008-09-08,1.301157754428317
