date,arima_resids
2008-01-07,0.18634620825128678
2008-01-08,-1.8765245152060572
2008-01-09,0.8588458537449384
2008-01-10,1.0622181589202029
2008-01-11,-1.8452840986787677
2008-01-14,1.0458303924350432
2008-01-15,-2.0217934257026116
2008-01-16,-0.6264903424046508
2008-01-17,-2.552099508150363
2008-01-18,-0.8750234640112708
2008-01-22,-1.1524658733021553
2008-01-23,2.2882299453268473
2008-01-24,1.202505707591861
2008-01-25,-1.3131644573537216
2008-01-28,1.2062849767335848
2008-01-29,0.9547127556960078
2008-01-30,-0.22897357389126682
2008-01-31,1.577740772409264
2008-02-01,0.9355938428489807
2008-02-04,-0.786778155425516
2008-02-05,-3.126109545375755
2008-02-06,-0.9770277596160781
2008-02-07,0.2925923809629083
2008-02-08,-0.5053111987193049
2008-02-11,0.3667133304201542
2008-02-12,1.12304644371779
2008-02-13,1.5549902655216385
2008-02-14,-1.239318913731502
2008-02-15,-0.46828461586798653
2008-02-19,-0.1452188742806726
2008-02-20,0.6850688330448662
2008-02-21,-1.0845076462336678
2008-02-22,0.5870760044764722
2008-02-25,1.6025268070505305
2008-02-26,1.087796191101198
2008-02-27,0.16420070544551635
2008-02-28,-0.9111999515109659
2008-02-29,-2.6976112302724786
2008-03-03,-0.44571150470975596
2008-03-04,-0.39539840061522114
2008-03-05,0.25412830103643813
2008-03-06,-1.7477856214922483
2008-03-07,-1.507198527799325
2008-03-10,-1.4940246935527313
2008-03-11,3.27945692488143
2008-03-12,0.0837858423667015
2008-03-13,0.19095053327493616
2008-03-14,-1.602286585436552
2008-03-17,-0.08292317093232526
2008-03-18,3.4537232843629084
2008-03-19,-1.937472920514871
2008-03-20,1.7548055688990871
2008-03-24,1.7875684064167174
2008-03-25,0.042959672422249184
2008-03-26,-0.934915890598198
2008-03-27,-1.1275307110778954
2008-03-28,-0.8655432901036875
2008-03-31,0.2549772582353782
2008-04-01,3.1688181010233407
2008-04-02,0.026593890330950387
2008-04-03,0.06025293377831531
2008-04-04,-0.137094469660326
2008-04-07,-0.025996154507623714
2008-04-08,-0.31215865242018026
2008-04-09,-0.4626951717595418
2008-04-10,0.35155296469788766
2008-04-11,-2.027282093196092
2008-04-14,-0.5129120501718987
2008-04-15,0.44276739481041716
2008-04-16,2.095207197279869
2008-04-17,0.26681885126897953
2008-04-18,1.7582346143909078
2008-04-21,0.03375140347952055
2008-04-22,-0.8863691017371167
2008-04-23,0.1924666182127055
2008-04-24,0.6905562682321786
2008-04-25,0.3956117853926244
2008-04-28,-0.14271855499963237
2008-04-29,-0.36372776416655483
2008-04-30,-0.16539180139965026
2008-05-01,1.4282281114951445
2008-05-02,0.547126682434218
2008-05-05,-0.666722077261106
2008-05-06,0.26660527351989316
2008-05-07,-1.5698692509994672
2008-05-08,0.1503820736317607
2008-05-09,-0.9090613188263319
2008-05-12,0.8522579435796374
2008-05-13,-0.22546904505844623
2008-05-14,0.43058852225961175
2008-05-15,0.77227779873148
2008-05-16,0.024607165174295176
2008-05-19,0.27771660293502975
2008-05-20,-1.528234333288836
2008-05-21,-2.0388330138807476
2008-05-22,-0.08154915274118935
2008-05-23,-1.1577031681417438
2008-05-27,0.35343376470766685
2008-05-28,0.41609724426940886
2008-05-29,0.4314941474778067
2008-05-30,-0.03626346120118029
2008-06-02,-1.1111312408178975
2008-06-03,-0.9917650304929637
2008-06-04,-0.2393837344394356
2008-06-05,1.6714080365714423
2008-06-06,-2.9696037105543027
2008-06-09,0.08836685651765208
2008-06-10,0.1434007796452974
2008-06-11,-1.7132606574566722
2008-06-12,0.2081608966312487
2008-06-13,1.4011934973819251
2008-06-16,-0.15320825591587095
2008-06-17,-0.9714469630702993
2008-06-18,-1.2394227929194201
2008-06-19,0.10328667179049233
2008-06-20,-1.8294111473199592
2008-06-23,-0.2948600498051235
2008-06-24,-0.317190638790521
2008-06-25,-0.03513964933770097
2008-06-26,-3.1050506237463082
2008-06-27,-1.403096310809815
2008-06-30,-0.1168604918127869
2008-07-01,0.2617011128410951
2008-07-02,-1.4665399098856113
2008-07-03,0.40907153290721254
2008-07-07,-0.4341328131371114
2008-07-08,1.2416848637878175
2008-07-09,-1.9397066104113847
2008-07-10,0.3956379211521366
2008-07-11,-1.0679003753605087
2008-07-14,-0.6060353265219476
2008-07-15,-0.9240379911043206
2008-07-16,2.3457325419986574
2008-07-17,2.1535640913810994
2008-07-18,0.6502438505853192
2008-07-21,-0.2321191147435897
2008-07-22,1.1035925822916681
2008-07-23,0.39334176090033424
2008-07-24,-2.46373502826458
2008-07-25,-0.19053741237762267
2008-07-28,-2.1215995543387933
2008-07-29,2.033641880241177
2008-07-30,1.9335505055076752
2008-07-31,-1.6052966525442969
2008-08-01,-0.7460136158742969
2008-08-04,-0.45870427213721143
2008-08-05,2.8153171033425295
2008-08-06,0.7261964802198762
2008-08-07,-1.941795083095954
2008-08-08,2.3090121454977464
2008-08-11,0.7564164852457367
2008-08-12,-1.1801829444955558
2008-08-13,-1.1454859399790962
2008-08-14,0.5589752425251504
2008-08-15,0.45289011645284205
2008-08-18,-1.5410210653222123
2008-08-19,-1.3985432130120046
2008-08-20,0.4206488656251395
2008-08-21,0.1721038765003513
2008-08-22,1.6983444200800335
2008-08-25,-1.8902803177986982
2008-08-26,-0.10166382100553761
2008-08-27,0.7953821584699483
2008-08-28,1.910432256128658
2008-08-29,-1.2516493715269306
2008-09-02,-0.4783490176802019
2008-09-03,0.082960700806467
2008-09-04,-3.044011233812327
2008-09-05,-0.1669619313926063
2008-09-08,2.5752679865892247
