date,arima_resids
2000-01-05,-3.253201398821126
2000-01-06,1.8227989289369084
2000-01-11,0.8664596171035654
2000-01-12,-0.9832720306212295
2000-01-13,0.2651484896542655
2000-01-14,-0.16811005117904898
2000-01-17,1.7807976970016348
2000-01-18,-2.784458341884477
2000-01-19,-4.191760421344615
2000-01-20,2.545196605117095
2000-01-21,-1.1017586329413298
2000-01-24,-1.1457274672421747
2000-01-25,-0.9675562059820564
2000-01-26,-0.9353591340592438
2000-01-27,0.25802532324323835
2000-01-28,-1.6237588856862217
2000-01-31,0.3945875114705899
2000-02-01,-3.188877063480966
2000-02-02,-1.8871034608358705
2000-02-03,1.934927662826702
2000-02-04,3.0798253878906223
2000-02-07,-0.1475781897900319
2000-02-08,-1.0741953453365483
2000-02-09,0.47450727793520997
2000-02-10,0.9844278706165
2000-02-11,-0.8017317462654994
2000-02-14,-0.17821921180107836
2000-02-15,0.48155375180600757
2000-02-16,-2.4728728876254102
2000-02-17,-3.3425391548074224
2000-02-18,0.21985980158465424
2000-02-21,-1.1503253251127
2000-02-22,-1.5485470916093647
2000-02-23,0.2986498541182492
2000-02-24,-1.9539670424213007
2000-02-25,-0.702718500595001
2000-02-28,1.437089940340197
2000-03-01,-2.1248304341327184
2000-03-02,-3.2360745100743493
2000-03-03,0.6766669691248062
2000-03-06,3.1621014288031546
2000-03-07,-1.07364213124308
2000-03-08,1.3409256208926301
2000-03-09,2.442644098554414
2000-03-10,1.5594330209438567
2000-03-13,-1.6716559268939335
2000-03-14,-0.15836972540368421
2000-03-15,0.1450669438376906
2000-03-17,0.6209589057255549
2000-03-20,-1.1236203527762
2000-03-21,-0.9435652807679773
2000-03-22,1.4179153301532743
2000-03-23,-0.3304041336305019
2000-03-24,-0.7911653405476393
2000-03-27,0.6875362034993948
2000-03-28,0.48643815518767397
2000-03-29,0.40354961236026554
2000-03-30,-1.5168253777448903
2000-04-03,-2.0301915177690866
2000-04-05,-1.0057906365564584
2000-04-07,1.2433829163141397
2000-04-10,-0.3753819138397674
2000-04-11,0.012800128455747739
2000-04-12,-0.9232403100799758
2000-04-13,0.1201942867618655
2000-04-14,-1.5322382072414875
2000-04-17,-4.952114311519207
2000-04-18,0.2930858898548827
2000-04-19,-0.4167782980300849
2000-04-20,0.019920887801827547
2000-04-24,0.8009353936117236
2000-04-25,-2.374187569356767
2000-04-26,1.1670741572366694
2000-04-27,-0.6209258451891131
2000-04-28,0.9937574175762798
2000-05-01,-0.5469947958157029
2000-05-02,1.2689915398994778
2000-05-03,0.589511258005615
2000-05-04,0.5707495432412557
2000-05-05,1.1205965106981353
2000-05-08,0.6995137937050089
2000-05-09,-0.6046611337302998
2000-05-10,0.12106216075586929
2000-05-11,-3.5856702997321577
2000-05-12,-0.10830777984942586
2000-05-15,-2.0138825051561504
2000-05-16,-3.50035120547858
2000-05-17,3.6983559502488994
2000-05-19,-1.4713736869572003
2000-05-22,-1.8168917171616172
2000-05-23,-0.7008746716266501
2000-05-24,-0.4249009270899329
2000-05-25,-0.5056807737786606
2000-05-26,-1.7564395531511678
2000-05-29,-4.241010757112118
2000-05-30,1.9840249190950843
2000-05-31,-3.3415799429652004
2000-06-02,-1.9009843863440956
2000-06-05,2.2883200905043033
2000-06-06,-0.5300893792753669
2000-06-07,1.4707606228679282
2000-06-08,3.8066650460864437
2000-06-09,-0.5050567674174999
2000-06-12,-0.4069719605070965
2000-06-13,-1.6220842183772177
2000-06-14,1.7333713655951932
2000-06-16,1.4715752829289386
2000-06-19,1.1641627893479445
2000-06-20,-0.2869232508822428
2000-06-21,0.8695437132982597
2000-06-22,1.3377919559411922
2000-06-23,0.0802066310792604
2000-06-26,0.8054733955952464
2000-06-27,-1.206873458338542
2000-06-28,1.6739436592957624
2000-06-29,0.2748809367960625
2000-06-30,0.4101655099748136
2000-07-03,-2.295268002995421
2000-07-04,1.2630598388129854
2000-07-05,0.46564496835728164
2000-07-06,0.09185225102497085
2000-07-07,-1.0961347499041096
2000-07-10,0.14290009970876483
2000-07-11,0.7620084030064866
2000-07-12,-0.4401914823661812
2000-07-13,-0.9959542084311934
2000-07-14,-0.2934029677609473
2000-07-17,0.5262371899912743
2000-07-18,-0.04667866616845373
2000-07-19,1.2797090219659246
2000-07-20,-0.24988371360112893
2000-07-21,-0.9222128095910165
2000-07-24,-0.3094973997699313
2000-07-25,-1.447410891823342
2000-07-26,-0.4881297026273046
2000-07-27,0.5168130995893527
2000-07-28,-0.16761918356706929
2000-07-31,-1.3609523916247035
2000-08-01,-0.41140710390283886
2000-08-02,0.16371101156229528
2000-08-03,0.2604774744315641
2000-08-04,0.37019523344641314
2000-08-07,-0.8160599701194649
2000-08-08,-1.0786640204687004
2000-08-09,-0.282133314461408
2000-08-10,1.0780182537281746
2000-08-11,3.3018659832446673
2000-08-14,-0.7329965882754585
2000-08-15,-0.4779133320977458
2000-08-16,-1.0266629782790915
2000-08-18,-0.3784294376935726
2000-08-21,0.6501460460243358
2000-08-22,0.4352902286179905
2000-08-23,0.56676807642706
2000-08-24,-4.311106075325366
2000-08-25,1.2823064356475733
2000-08-28,-1.2344215536011838
2000-08-29,-2.1924464186541037
2000-08-30,-0.1847895477061101
2000-08-31,-0.5834792853703696
2000-09-01,0.882311623514731
2000-09-04,0.9144818279780864
2000-09-05,0.5014180021231773
2000-09-06,-0.7019560501603905
2000-09-07,-0.59297484684393
2000-09-08,-0.3309948531321716
2000-09-11,-1.800732389127635
2000-09-12,-2.36803730289461
2000-09-13,-1.790070957629375
2000-09-18,-7.125991815917487
