date,arima_resids
2008-01-07,-1.2932618206255242
2008-01-08,1.6434564917983785
2008-01-09,-2.5273078769473045
2008-01-10,-0.35803720261977645
2008-01-11,-0.1968226282471619
2008-01-14,2.2264283542786423
2008-01-15,-3.105206135031402
2008-01-16,-0.2969803149622585
2008-01-17,-2.8037495857155648
2008-01-18,-0.583107733245658
2008-01-21,-6.6269227503993555
2008-01-22,3.2936523919841143
2008-01-23,-2.8979469928567703
2008-01-24,3.710581747090469
2008-01-25,0.6661943721383068
2008-01-28,0.9078864651399954
2008-01-29,-0.1404791496258717
2008-01-30,1.4584165939764304
2008-01-31,-1.5589478882630736
2008-02-01,1.729084202486053
2008-02-04,1.7834235749591087
2008-02-05,-1.5485380131329052
2008-02-06,-0.8686906392785687
2008-02-07,-1.5325534892820514
2008-02-08,-1.0609091398615433
2008-02-11,0.2864939570260461
2008-02-12,1.4867925593431863
2008-02-13,0.3269147873715461
2008-02-14,-0.20499736148540393
2008-02-15,-0.25973227680342603
2008-02-18,0.9169298757131905
2008-02-19,-0.006902763206184659
2008-02-20,0.45541263974575585
2008-02-21,0.30670273542776627
2008-02-22,0.12315930930792973
2008-02-25,1.4281891421852322
2008-02-26,1.3356281712446183
2008-02-27,0.5986074633389293
2008-02-28,1.4237276783022779
2008-02-29,-1.7665508202151514
2008-03-03,-1.2706041213993657
2008-03-04,-0.203414213794062
2008-03-05,2.1024726732927768
2008-03-06,-0.22345535600045707
2008-03-07,-2.371579655189837
2008-03-10,-1.4882223144820905
2008-03-11,1.9498900452789236
2008-03-12,-0.5847677392923245
2008-03-13,0.630130563581055
2008-03-14,-1.638787496544758
2008-03-17,-2.995795149627778
2008-03-18,1.0567153591760636
2008-03-19,-3.4294902322702825
2008-03-25,2.499464559637321
2008-03-26,0.4255725521365328
2008-03-27,0.05811569147970985
2008-03-28,0.1635515041527036
2008-03-31,0.5440053018451962
2008-04-01,1.4074878369362054
2008-04-03,0.6641731194269695
2008-04-04,-0.12906523816704762
2008-04-07,-0.37022822811003664
2008-04-08,0.4727976928172062
2008-04-09,-0.5115510431450865
2008-04-10,-0.7796861664733257
2008-04-11,-1.0688983374859795
2008-04-14,0.143914313912763
2008-04-15,-0.08992207299636235
2008-04-16,1.7603788239506812
2008-04-17,-0.09346723390031286
2008-04-18,1.032248846357664
2008-04-21,0.5945506127615907
2008-04-22,-2.6035934071566125
2008-04-23,-0.41955133664588473
2008-04-24,-0.6284637021851225
2008-04-25,-1.44703094595382
2008-04-28,0.28640138927418235
2008-04-29,-2.0506057951323875
2008-04-30,1.0826372634267223
2008-05-02,0.44277106939967226
2008-05-05,-0.22610066213060165
2008-05-06,0.8877001691285358
2008-05-07,-1.6894119361762883
2008-05-08,0.24076217596613603
2008-05-09,0.4664042804868984
2008-05-12,0.3891019008348984
2008-05-13,-1.004342320592766
2008-05-14,-0.9831182043564368
2008-05-15,1.4473267364007114
2008-05-16,0.5758339147166502
2008-05-19,2.518909455013052
2008-05-20,0.9988155040205449
2008-05-21,0.03859552533542754
2008-05-22,1.1410282722025933
2008-05-23,-0.6739940318664317
2008-05-26,0.09410149071005236
2008-05-27,-1.1917356701356852
2008-05-28,0.7413258323270888
2008-05-29,-0.5181690424288732
2008-05-30,-0.9159298247364056
2008-06-02,-0.46189859223728646
2008-06-03,-0.8401507645762862
2008-06-04,-1.987505148593982
2008-06-05,2.1041049300582593
2008-06-06,-0.5632034675065789
2008-06-09,-0.9258570244085718
2008-06-10,-2.5749964464756303
2008-06-11,-1.94268517799836
2008-06-12,-0.9016092294895195
2008-06-13,0.3115669996746284
2008-06-17,-1.6407515529484051
2008-06-18,0.4251278459825869
2008-06-19,0.5714784373756387
2008-06-20,-0.0057000030177611904
2008-06-23,1.062082957058852
2008-06-24,-1.2952636120999728
2008-06-25,1.017878316741161
2008-06-26,-1.075646363540983
2008-06-27,0.8365420455206163
2008-06-30,0.5667076318631281
2008-07-01,-0.7415267614393706
2008-07-02,-3.1479200010644526
2008-07-03,-1.8829882883710347
2008-07-04,0.226694638838687
2008-07-07,-2.7521217379463003
2008-07-08,-0.5782364694982611
2008-07-10,-0.5852742429787838
2008-07-11,-1.9427645698763207
2008-07-14,0.6027448755350662
2008-07-15,-2.470074367602315
2008-07-16,-0.28873983028558925
2008-07-17,0.6361497164286689
2008-07-18,0.5165169137702819
2008-07-21,3.644047947056972
2008-07-22,-1.4320042754567552
2008-07-23,-0.9948449053425179
2008-07-24,-2.2003501376839374
2008-07-25,0.24546429075771314
2008-07-28,0.4648640332921339
2008-07-29,0.024660263657683146
2008-07-30,1.017369202696461
2008-07-31,-1.7182328350677345
2008-08-01,-2.0583272708263323
2008-08-04,-4.050244429593963
2008-08-05,-0.4198747153504989
2008-08-06,3.1767026366750883
2008-08-07,-3.2104712622049725
2008-08-08,-2.4019866148108804
2008-08-11,-4.113846447472991
2008-08-12,-0.9819734216363507
2008-08-13,2.4351476937460426
2008-08-14,-0.5205157342162536
2008-08-15,-0.4723048907936622
2008-08-19,-0.579531805334188
2008-08-20,0.4874748142792207
2008-08-21,0.11252478641186059
2008-08-22,0.6290744770269363
2008-08-25,-1.1356077148314547
2008-08-26,0.6661247411748228
2008-08-27,0.900721904941193
2008-08-28,-0.34529025191840645
2008-08-29,-0.1884142467448946
2008-09-01,-0.09776176739322295
2008-09-02,-1.3694295285850977
2008-09-03,-0.18626268968766624
2008-09-04,-3.8755360855383003
2008-09-05,-1.16317584348673
2008-09-08,-0.8570588004931601
2008-09-09,-4.713523429103184
2008-09-10,0.3472950730713187
