date,arima_resids
2008-01-07,-1.3244958913235294
2008-01-08,0.12153493364959189
2008-01-09,0.47711377583503634
2008-01-10,-1.4540237535333844
2008-01-11,-2.0254185357227783
2008-01-15,-1.079742698945907
2008-01-16,-3.462571010212301
2008-01-17,1.8865985813341979
2008-01-18,0.6374454615745151
2008-01-21,-3.9370942271528264
2008-01-22,-5.99837212213572
2008-01-23,1.7633926439650338
2008-01-24,2.1123196462642824
2008-01-25,4.077951115361422
2008-01-28,-3.9061204810449723
2008-01-29,2.749185558217526
2008-01-30,-0.8843680444773128
2008-01-31,1.7719228229978512
2008-02-01,-0.6423456281217099
2008-02-04,2.6000434992004884
2008-02-05,-0.732829924243461
2008-02-06,-4.873004552623783
2008-02-07,0.6039137153805996
2008-02-08,-1.422378918197964
2008-02-12,-0.043712896162872994
2008-02-13,0.34213277048955604
2008-02-14,4.179408921248928
2008-02-15,0.12765277853485912
2008-02-18,0.06736491172461001
2008-02-19,0.8812941566478827
2008-02-20,-3.287481122189817
2008-02-21,2.6424781062525327
2008-02-22,-1.2758650185038078
2008-02-25,2.94035976254996
2008-02-26,-0.5363869322692949
2008-02-27,1.4326482521878958
2008-02-28,-0.7109413452919711
2008-02-29,-2.395114075414817
2008-03-03,-4.708045043413023
2008-03-04,-0.20386498679805243
2008-03-05,-0.16449605659527577
2008-03-06,1.8342167916260976
2008-03-07,-3.2680751951254194
2008-03-10,-2.1404503132707475
2008-03-11,0.9081227838644068
2008-03-12,1.6175960344993356
2008-03-13,-3.335345556213376
2008-03-14,-1.7165333685611017
2008-03-17,-3.855586373323483
2008-03-18,1.3150559527849381
2008-03-19,2.4979821110397538
2008-03-21,1.8767912578955048
2008-03-24,0.032861077699308794
2008-03-25,2.080528741077714
2008-03-26,-0.23290843560932473
2008-03-27,-0.840650903654172
2008-03-28,1.6479145545172713
2008-03-31,-2.2725035703761165
2008-04-01,0.9215131999447124
2008-04-02,4.155104399540832
2008-04-03,1.6612565142498426
2008-04-04,-0.6871946739339663
2008-04-07,1.123886306530153
2008-04-08,-1.4636466207203824
2008-04-09,-1.133359846582671
2008-04-10,-1.336997084650271
2008-04-11,2.812442599786813
2008-04-14,-2.991250745509788
2008-04-15,0.4116855533373709
2008-04-16,1.2025973904542298
2008-04-17,1.9307563676175477
2008-04-18,0.6410407663958395
2008-04-21,1.6231503477897036
2008-04-22,-1.0427673148313943
2008-04-23,0.16488512222743168
2008-04-24,-0.2879913888444108
2008-04-25,2.324618755430663
2008-04-28,0.30387737700898754
2008-04-30,-0.332784994778379
2008-05-01,-0.6331140080906295
2008-05-02,1.9885465198077767
2008-05-07,0.44639061114040146
2008-05-08,-1.1412186570176175
2008-05-09,-2.1519881278939224
2008-05-12,0.5402107437728176
2008-05-13,1.5323377016610351
2008-05-14,1.2186519047832078
2008-05-15,0.9674928132174188
2008-05-16,-0.20714172414493248
2008-05-19,0.3232146224103616
2008-05-20,-0.772794825847356
2008-05-21,-1.715200859961108
2008-05-22,0.28842265655608657
2008-05-23,0.2423183119191208
2008-05-26,-2.333238650827063
2008-05-27,1.3578784669157073
2008-05-28,-1.2838314104474335
2008-05-29,2.906235918341693
2008-05-30,1.6138168295258382
2008-06-02,0.7453371348507432
2008-06-03,-1.603168821992007
2008-06-04,1.4947519100829254
2008-06-05,-0.6048375541510609
2008-06-06,0.9807796943540836
2008-06-09,-2.1222148355299453
2008-06-10,-1.245374381108455
2008-06-11,1.0903375034443386
2008-06-12,-2.068469025678077
2008-06-13,0.5035934777239959
2008-06-16,2.6996919877916525
2008-06-17,0.05135292254632162
2008-06-18,0.7008705523004366
2008-06-19,-2.244689003602751
2008-06-20,-1.4531752794487929
2008-06-23,-0.6776587510683996
2008-06-24,-0.09760628486716882
2008-06-25,-0.16074488747293003
2008-06-26,-0.07835393900581522
2008-06-27,-2.0509921344276094
2008-06-30,-0.5682266709378325
2008-07-01,-0.16795044639756895
2008-07-02,-1.3445660151718997
2008-07-03,-0.23039180944532944
2008-07-04,-0.2291442206439953
2008-07-07,0.8925010218447937
2008-07-08,-2.4564167763402978
2008-07-09,0.023244410140321747
2008-07-10,0.10894417447655513
2008-07-11,-0.22405332175363668
2008-07-14,-0.25324103331154646
2008-07-15,-2.0107363217908514
2008-07-16,-0.05094035671664443
2008-07-17,0.9798416316668224
2008-07-18,-0.6323137948269775
2008-07-22,2.887458358569006
2008-07-23,1.0721041905300766
2008-07-24,2.174704325150678
2008-07-25,-1.923056185294847
2008-07-28,0.0377190461691157
2008-07-29,-1.4734373085410368
2008-07-30,1.4916634126786121
2008-07-31,0.11831302098386232
2008-08-01,-2.1502589177046616
2008-08-04,-1.3467423476635432
2008-08-05,-0.20839440979774082
2008-08-06,2.579064525384922
2008-08-07,-0.893760133991961
2008-08-08,0.2665925763695398
2008-08-11,1.972202551325708
2008-08-12,-0.8883694873794923
2008-08-13,-2.192443624987739
2008-08-14,-0.6143889896266685
2008-08-15,0.4473224385211694
2008-08-18,1.1188449471132955
2008-08-19,-2.2801523941019752
2008-08-20,-0.21981757511344568
2008-08-21,-0.7943321495758937
2008-08-22,-0.7279668410703266
2008-08-25,1.6204406631537438
2008-08-26,-0.7259698019925764
2008-08-27,-0.2550365458425574
2008-08-28,0.09555600392321395
2008-08-29,2.345530548946151
2008-09-01,-1.7621682890636592
2008-09-02,-1.8653438867167083
2008-09-03,0.5460026698957066
2008-09-04,-1.032960189574439
2008-09-05,-2.851794363558291
2008-09-08,3.188082451090146
2008-09-09,-1.6624696235000513
2008-09-10,-0.5354242799894493
