date,arima_resids
2000-01-05,-2.6951881959935697
2000-01-06,1.4703837721988577
2000-01-07,-0.45417724673146864
2000-01-10,1.2498715602047739
2000-01-11,-3.919634509346892
2000-01-12,3.502565550293113
2000-01-13,-0.5630859880586314
2000-01-14,0.1910226394987724
2000-01-17,-0.7995111981339065
2000-01-18,-0.27386065669112725
2000-01-19,1.6834609224216202
2000-01-20,-2.224674718435793
2000-01-21,1.3369283012035105
2000-01-24,-0.6182134927899874
2000-01-25,-1.6519951347468975
2000-01-27,1.1193590519716246
2000-01-28,-0.4330836983036157
2000-01-31,-3.346533106900651
2000-02-01,0.3479698325050684
2000-02-02,2.324805693238563
2000-02-03,0.4730870458551806
2000-02-04,0.08483024665864036
2000-02-07,2.225605322017632
2000-02-08,1.413579915393104
2000-02-09,1.5265764030309548
2000-02-10,1.1473636742735493
2000-02-11,2.502619209381063
2000-02-14,-0.8339514427960104
2000-02-15,-2.3763338144508594
2000-02-16,0.5627694838180375
2000-02-17,1.6804943955253115
2000-02-18,-1.4619016334541435
2000-02-21,2.0766137358916303
2000-02-22,-1.0423336223501778
2000-02-23,-2.4008009021183163
2000-02-24,2.1309606781747092
2000-02-25,-1.4576602831890995
2000-02-28,0.8106396716476283
2000-02-29,-4.158770038984461
2000-03-01,3.683648921639193
2000-03-02,-1.3170091109047988
2000-03-03,-2.260427365159412
2000-03-06,1.9606415169273639
2000-03-07,0.6588029574228216
2000-03-08,-2.190418738961597
2000-03-09,-1.1301193888046512
2000-03-10,-2.7000216577087954
2000-03-13,-2.547582730707365
2000-03-14,0.45812347345375315
2000-03-15,3.22420754544126
2000-03-16,-3.850469407986612
2000-03-21,-0.10860078702057407
2000-03-22,1.952216927048589
2000-03-23,-2.4237726489762856
2000-03-24,1.1655973242522322
2000-03-27,-0.5983592840040686
2000-03-28,0.40457042918058406
2000-03-29,-0.7607798225358842
2000-03-30,-0.5389919404060528
2000-03-31,-1.4029613530896157
2000-04-03,0.44992023255314706
2000-04-04,-7.301809269311477
2000-04-05,0.8721398899718125
2000-04-06,1.0019348827090546
2000-04-07,6.907597096342766
2000-04-10,3.0605490185135587
2000-04-11,0.6524272022916833
2000-04-12,-2.0581560131554433
2000-04-13,-4.669427536116988
2000-04-17,-4.88566593258799
2000-04-18,-1.8482510765112536
2000-04-19,-0.7079077918194621
2000-04-20,0.7461402599592049
2000-04-24,-2.0705455235355608
2000-04-25,-1.976397586830636
2000-04-26,5.506510441999168
2000-04-27,-1.7406806503063699
2000-04-28,-0.5397211060746088
2000-05-02,-5.435563217928152
2000-05-03,-1.0106271524404242
2000-05-04,4.6732794989267745
2000-05-05,2.6911199432110067
2000-05-08,-4.223614063081538
2000-05-09,1.2182870429798598
2000-05-10,-1.3420490289470344
2000-05-11,-4.2903090788252385
2000-05-12,-1.5225142102753608
2000-05-15,1.2472641301338072
2000-05-16,0.4606895831696711
2000-05-17,0.32680034279355397
2000-05-18,-1.4639793624201758
2000-05-19,-1.930759508823332
2000-05-22,-2.761868828252023
2000-05-23,-0.6073955294777278
2000-05-24,0.8781551932367293
2000-05-25,0.8568386677121786
2000-05-26,2.120012963925877
2000-05-29,2.604490486045563
2000-05-30,2.390360940034064
2000-05-31,2.4699641773110237
2000-06-01,-2.456696635007738
2000-06-02,3.0852925612149917
2000-06-05,0.8021652826551318
2000-06-06,1.2186379454788288
2000-06-07,0.4702347815071839
2000-06-08,2.264871416549763
2000-06-09,0.062597956762378
2000-06-12,-1.8381871634934654
2000-06-13,-0.47266152656098015
2000-06-14,0.1327165519758644
2000-06-15,0.6289305459876715
2000-06-16,2.1155821066180636
2000-06-19,1.2862385717927083
2000-06-20,0.4787876024836102
2000-06-21,-2.2008045510823138
2000-06-22,0.9788746232116452
2000-06-23,-1.2364421812491422
2000-06-26,-1.333223403234296
2000-06-27,0.1764906374922326
2000-06-28,1.0071944781929965
2000-06-29,1.4155762406673489
2000-06-30,-1.5180771201778853
2000-07-03,1.6771427118410287
2000-07-04,0.8821808793351593
2000-07-05,0.9298661786522722
2000-07-06,-0.7062003012261897
2000-07-07,0.07338395821481214
2000-07-10,-0.5956037315826279
2000-07-11,0.5914381542847735
2000-07-12,0.8750020760455612
2000-07-13,-0.7784457971268033
2000-07-14,-0.8313039809803691
2000-07-17,-2.0286066959481097
2000-07-18,-1.05654806583928
2000-07-19,-1.9043439631239778
2000-07-20,-0.7480729525588536
2000-07-21,-1.9477107972938335
2000-07-24,-5.786150537945645
2000-07-25,2.596289427071685
2000-07-26,-2.6089153521945185
2000-07-27,1.7044814309128853
2000-07-28,-0.5580923137500804
2000-07-31,-0.006328105147890284
2000-08-01,-0.5333819964981501
2000-08-02,0.3842271158235988
2000-08-03,-0.8856278930992723
2000-08-04,-0.17897764309386943
2000-08-07,-0.6466689219124078
2000-08-08,2.6219643935625037
2000-08-09,-0.2636050471261697
2000-08-10,-1.230163378125404
2000-08-11,-1.3066224887122502
2000-08-14,0.5633670909137578
2000-08-16,2.4147405873435446
2000-08-17,-0.9115761096764707
2000-08-18,1.2915804130818387
2000-08-21,0.737322608430091
2000-08-22,0.7525339935661179
2000-08-23,0.2636507105049368
2000-08-24,0.023474613978891057
2000-08-25,-0.4559559805747959
2000-08-28,-0.8432939660740324
2000-08-29,-0.15959348746852342
2000-08-30,0.5535941023637747
2000-08-31,1.2370933330214662
2000-09-04,2.2805170232019556
2000-09-05,-0.12009264010224285
2000-09-06,0.5028908735366322
2000-09-07,0.21519766729944934
2000-09-08,0.6758067376112287
2000-09-11,0.34884002749082654
